"x","lower","upper"
499.8,0.898311077230343,0.951830002338822
500,0.898333279260824,0.951851783119815
500.2,0.898354300920752,0.951873208098533
500.4,0.898375305506754,0.951890083207957
500.6,0.898396293036021,0.951906939344878
500.8,0.898417263525738,0.951923776533082
501,0.898438216993088,0.951940566723351
501.2,0.898459153455248,0.951957295368292
501.4,0.898480072929385,0.951973956788358
501.6,0.898500975432669,0.951990533044842
501.8,0.898521860982259,0.952007090706542
502,0.89854272959531,0.952023629796862
502.2,0.898563581288974,0.952040150339187
502.4,0.898584416080395,0.952056652356887
502.6,0.898605233986712,0.952073135873311
502.8,0.898626035025059,0.952094497195508
503,0.898646819212567,0.952111485982417
503.2,0.898667586566356,0.952132064833004
503.4,0.898688337103546,0.952152621759438
503.6,0.898709070841247,0.952172960586165
503.8,0.898729787796566,0.952193105297142
504,0.898750580243657,0.952213228595254
504.2,0.898773584725438,0.952233330506124
504.4,0.898796569568402,0.952253411055354
504.6,0.898819534796983,0.952269817141865
504.8,0.898842480435578,0.952283679959442
505,0.898865406508543,0.952297527819873
505.2,0.898888313040197,0.952311360745088
505.4,0.898911200054821,0.952325178756977
505.6,0.898934067576656,0.952344081957627
505.8,0.898956915629903,0.952364011191162
506,0.898979760128431,0.952383914972361
506.2,0.899002618529816,0.95240379333258
506.4,0.899025457461643,0.952423646303171
506.6,0.899048276948067,0.952443473915495
506.8,0.899071077013205,0.952463276200914
507,0.899093857681132,0.952483053190792
507.2,0.899116618975888,0.952502804916501
507.4,0.899139360921473,0.952522531409411
507.6,0.899162083541851,0.95254221212716
507.8,0.899184786860946,0.952561786141663
508,0.899207470902645,0.952581335136887
508.2,0.899230135690796,0.952600859144104
508.4,0.89925278124921,0.952620358194586
508.6,0.899275407601661,0.952639832319608
508.8,0.899298014771882,0.952659281550445
509,0.899320602783575,0.952679497362523
509.2,0.899343171660396,0.952699467289826
509.4,0.899365721425969,0.952717663718111
509.6,0.899388252103879,0.952737077600084
509.8,0.89941082888824,0.952756263713461
510,0.899433409539915,0.952771957609397
510.2,0.899455971137093,0.95278763627885
510.4,0.899478513703166,0.952803299743678
510.6,0.899501037261486,0.952818891070152
510.8,0.899523541835372,0.952834400323669
511,0.899542361105028,0.952849894697085
511.2,0.899560602542323,0.952865374211776
511.4,0.899585830389535,0.952880838889078
511.6,0.899611037937848,0.952896288750281
511.8,0.899635118277055,0.952911723816636
512,0.89965729793263,0.952927144109353
512.2,0.899679613069148,0.952942549649594
512.4,0.899701964956627,0.952957940458487
512.6,0.899724297857928,0.952973316557112
512.8,0.899746611796366,0.952988522400716
513,0.899768906795226,0.953002735678345
513.2,0.899791182877756,0.953016934750392
513.4,0.899813440067165,0.953031119635706
513.6,0.89983567838663,0.953045290353114
513.8,0.89985789785929,0.953059446921428
514,0.899880098508249,0.953073589359436
514.2,0.899902280356577,0.953087717685915
514.4,0.899926737156049,0.953101832869339
514.6,0.899951623294918,0.953117087568949
514.8,0.899976481358927,0.953132326694916
515,0.90000131138129,0.953147550267107
515.2,0.900026113395215,0.953162758305359
515.4,0.900050887433908,0.953177950829478
515.6,0.900075633530574,0.953193127859242
515.8,0.90010035171841,0.9532082894144
516,0.900120797650663,0.953223435514668
516.2,0.900139837002175,0.953238566179739
516.4,0.900158858412102,0.953253681429268
516.6,0.900177861903896,0.953268781282891
516.8,0.90019672593421,0.953283865760205
517,0.900215224055062,0.953298934880783
517.2,0.900233701296497,0.95331398866417
517.4,0.900253499454158,0.953329027129878
517.6,0.90027248990241,0.953344050297392
517.8,0.900291300110888,0.953362458814814
518,0.90031009249644,0.953383223689911
518.2,0.900328867082318,0.953398898162503
518.4,0.90034762389174,0.953414033213423
518.6,0.900366362947891,0.953429153973699
518.8,0.900385084273917,0.953444260463263
519,0.900403787892934,0.953459352702008
519.2,0.900422473828018,0.95347443070979
519.4,0.900441199467114,0.953489494506426
519.6,0.900460522265164,0.953504544111694
519.8,0.900483940480837,0.953519579545334
520,0.900507337518116,0.953534800599271
520.2,0.900530713397351,0.953554995206426
520.4,0.900554068138879,0.953575169832637
520.6,0.900577401763027,0.95359532450213
520.8,0.900600714290113,0.9536154592391
521,0.900624005740445,0.953635574067723
521.2,0.900647276134317,0.953655669012149
521.4,0.900670580029058,0.953675744096501
521.6,0.900694041363636,0.953695799344878
521.8,0.900717481323473,0.953715834781354
522,0.900740899929252,0.953735850429981
522.2,0.900764297201643,0.95375584631478
522.4,0.90078767316131,0.953775822459754
522.6,0.900811027828906,0.953795778888875
522.8,0.900833527836004,0.953815715626093
523,0.900851610492825,0.953835632695334
523.2,0.900878143154137,0.953855530120498
523.4,0.900897638574437,0.953875407925459
523.6,0.900915936708548,0.953895266134068
523.8,0.900934217653519,0.953915104770151
524,0.900952481429093,0.953934923857505
524.2,0.900970728054995,0.953954723419908
524.4,0.900988957550934,0.953974503481109
524.6,0.901007169936597,0.953994264064833
524.8,0.901025365231657,0.954013815662909
525,0.90104354345577,0.95403331701198
525.2,0.901061704628572,0.954052799154082
525.4,0.901079848769683,0.954072262112781
525.6,0.901097975898705,0.95409170591162
525.8,0.901116086035221,0.954112838233618
526,0.901134179198799,0.954135298266321
526.2,0.901152255408989,0.954153367474639
526.4,0.901170473568815,0.954169690826426
526.6,0.901188723862653,0.954189324816349
526.8,0.90121100348715,0.954208939579204
527,0.901236687282164,0.954228535138383
527.2,0.901255347044835,0.954248111517254
527.4,0.901270760639872,0.954267668739157
527.6,0.901286161720545,0.95428720682741
527.8,0.901302241686333,0.954306622490493
528,0.901325379625866,0.954325945747388
528.2,0.901348583723755,0.954345240244284
528.4,0.901371766371263,0.954364515795929
528.6,0.90139492758962,0.95438377242556
528.8,0.90141806740004,0.954403010156394
529,0.90144118582372,0.954422229011618
529.2,0.901464282881841,0.954440399213931
529.4,0.90148735859557,0.954455469958501
529.6,0.90150932981451,0.954470523872657
529.8,0.901526465110115,0.954486713768932
530,0.901543586121295,0.954506058824237
530.2,0.901560692864954,0.954518205348861
530.4,0.901577785357976,0.95453011437786
530.6,0.901597605938169,0.954544966076443
530.8,0.901618741147881,0.954559801214939
531,0.90163985636074,0.954574619815364
531.2,0.901660951599424,0.954589421899704
531.4,0.901682026886601,0.954604207489924
531.6,0.901703082244928,0.954618976607964
531.8,0.901724330039666,0.954633729275735
532,0.901745625716983,0.954648465515128
532.2,0.90176690129045,0.954663185348007
532.4,0.901788955877085,0.954677888796207
532.6,0.901814566238711,0.954692575881547
532.8,0.901833937882806,0.95470724662581
533,0.901853286774099,0.954721901050764
533.2,0.901872612943416,0.954736539178146
533.4,0.901893211566179,0.954751161029668
533.6,0.901914130778262,0.954768159633894
533.8,0.90193503008777,0.954782621654416
534,0.901956036320891,0.954800574929564
534.2,0.901979002543785,0.954819781351646
534.4,0.902003348396375,0.954838726022509
534.6,0.902027673922445,0.954857654821848
534.8,0.90205197914046,0.954870936597897
535,0.902076264068881,0.954881832944408
535.2,0.902100528726167,0.95489271836467
535.4,0.902124773130771,0.954903592874194
535.6,0.902148997301142,0.954914456488464
535.8,0.902173201255728,0.954926566470337
536,0.902197060300433,0.954941102217124
536.2,0.902213879757801,0.954955621915336
536.4,0.902230685936958,0.954971652915794
536.6,0.90224747885132,0.954989763696362
536.8,0.902264258514277,0.955007748488477
537,0.902281024939208,0.955025703077383
537.2,0.902297778139467,0.955043638177292
537.4,0.902314518128394,0.955061553816206
537.6,0.902331244919308,0.955079450022104
537.8,0.902349821715184,0.95509732682293
538,0.902371910810156,0.955115184246602
538.2,0.902396287914987,0.955133022321007
538.4,0.902420647982224,0.955150841074004
538.6,0.902444991021449,0.95516864053342
538.8,0.902469317042247,0.955186420727057
539,0.902493626054193,0.955204181682685
539.2,0.902517918066862,0.955221923428046
539.4,0.902542193089821,0.955239645990849
539.6,0.902566104997881,0.955257349398778
539.8,0.902586026457893,0.955275033679485
540,0.90260593194213,0.95528965718285
540.2,0.902625821469279,0.95530381179487
540.4,0.902645695057998,0.95531795346653
540.6,0.902665552726917,0.955332082213857
540.8,0.902685394494639,0.955346198052849
541,0.902705220379737,0.955360300999481
541.2,0.902725030400756,0.955374391069703
541.4,0.902744824576215,0.955388468279436
541.6,0.902764602924603,0.955402532644578
541.8,0.902784365464382,0.955416584181002
542,0.902804112213986,0.955435834202531
542.2,0.902823843191821,0.955455923447457
542.4,0.902843558416267,0.955475949591455
542.6,0.902863257905672,0.955495952814745
542.8,0.902882941678362,0.955515933147186
543,0.902902493094262,0.955535890618621
543.2,0.90291864690621,0.955555825258868
543.4,0.902934784936133,0.955575737097727
543.6,0.902950907204835,0.955594087071308
543.8,0.902967013733098,0.955609529100161
544,0.902983104541676,0.955626906455164
544.2,0.902999179651298,0.955647119162934
544.4,0.903017261638637,0.955667313448319
544.6,0.903037067562322,0.955687489331074
544.8,0.903056854956949,0.955707597480946
545,0.903076623844346,0.955727672591728
545.2,0.903096374246327,0.955747729463732
545.4,0.903116106184685,0.955764088294609
545.6,0.9031358196812,0.955777941645983
545.8,0.903155514757633,0.955791782943576
546,0.903173010028349,0.955805612203324
546.2,0.903190385748164,0.955819429441144
546.4,0.903207746775426,0.955833234672932
546.6,0.903225093126474,0.955846962134735
546.8,0.903242424817627,0.955860650920517
547,0.903259741865177,0.955875595531293
547.2,0.903277044285396,0.955894616186584
547.4,0.903294396281681,0.955913616567853
547.6,0.903311758154338,0.955932470861804
547.8,0.903329143579162,0.955945963485489
548,0.903346586341361,0.955959441861739
548.2,0.903364014478359,0.955972906010146
548.4,0.903381428006178,0.955986355950283
548.6,0.903398826940813,0.955999710936725
548.8,0.903416211298238,0.95601300505168
549,0.903436754747428,0.956026283833866
549.2,0.903460117260713,0.956039528771447
549.4,0.903483461594177,0.95605275974288
549.6,0.90350678776335,0.956065976767464
549.8,0.903530095783744,0.956079179864475
550,0.903553385670854,0.956092369053163
550.2,0.903576657440158,0.956105544352754
550.4,0.903599911107117,0.956120056743906
550.6,0.903623146687176,0.956136794720485
550.8,0.903642796617056,0.956153516628148
551,0.903661383709216,0.956170222484866
551.2,0.903679957388226,0.956186912308576
551.4,0.903698517666565,0.956203586117193
551.6,0.90371706455669,0.956220243928604
551.8,0.903735639971596,0.956233592739536
552,0.90375420630237,0.956246518016563
552.2,0.90377275917159,0.956259429159377
552.4,0.903791298591854,0.95627231787309
552.6,0.90380982457574,0.956285125728564
552.8,0.903828337135807,0.956297919609326
553,0.903846836284602,0.956310699535898
553.2,0.903865322034648,0.956323465528778
553.4,0.903883794398453,0.95633621760843
553.6,0.903902253388511,0.956348955795292
553.8,0.903920699017294,0.956361680109774
554,0.903939131297258,0.95637878666638
554.2,0.903957550240844,0.956398006144329
554.4,0.903975955860472,0.956417208853135
554.6,0.903994348168548,0.956436394810391
554.8,0.90401272717746,0.956450177289402
555,0.904031092899578,0.956463850108073
555.2,0.904049445347256,0.956477510940571
555.4,0.90406778453283,0.956491159801426
555.6,0.904086110468621,0.956504796705149
555.8,0.904104191564152,0.956518421666235
556,0.904121718932436,0.956532034699159
556.2,0.904136912190389,0.95654563581838
556.4,0.904150794603399,0.956559225038336
556.6,0.904164663407447,0.956572802373449
556.8,0.904178518620129,0.956586367838123
557,0.904192360259019,0.956599910903856
557.2,0.904206188341671,0.956613382684485
557.4,0.904220002885614,0.956626842665069
557.6,0.904233803908357,0.956640290859927
557.8,0.904247591427388,0.95665372728337
558,0.904261365460172,0.956667151949684
558.2,0.904275126024154,0.95668056487314
558.4,0.904288873136755,0.95669396606799
558.6,0.904304937483382,0.956707355548466
558.8,0.904323045290074,0.956720733328784
559,0.904341135368352,0.956734240598628
559.2,0.904359207740954,0.956748517520514
559.4,0.904377262430588,0.956762780781894
559.6,0.904395299459937,0.95677899989641
559.8,0.904413318851654,0.956796464122102
560,0.904431320628365,0.956813911462512
560.2,0.904449304812666,0.956831270083209
560.4,0.904467271427125,0.956848598533696
560.6,0.904485220494281,0.95686591024395
560.8,0.904503152036645,0.956883205229691
561,0.904521066076702,0.956900483506632
561.2,0.904538962636905,0.956917745090471
561.4,0.904556940665626,0.956934989996896
561.6,0.90457491161202,0.956952218241584
561.8,0.904592865115828,0.956969429840199
562,0.904610801199373,0.956986624808396
562.2,0.904628719884947,0.957003803161816
562.4,0.904646621194819,0.957020964916089
562.6,0.904664530710352,0.957038040661292
562.8,0.904682493611854,0.95705508624927
563,0.904700439099842,0.957072115309226
563.2,0.904718367196405,0.95708912785675
563.4,0.904736277923604,0.95710612390742
563.6,0.904754240434979,0.957117369757584
563.8,0.904772212865021,0.957126722888349
564,0.904790167962331,0.957136065702839
564.2,0.904808105748914,0.957145379888099
564.4,0.904826026246747,0.957154585153885
564.6,0.904843929477782,0.957163780282179
564.8,0.904865237940023,0.957172965286833
565,0.904890254355227,0.957182140181674
565.2,0.904913438308709,0.95719130498051
565.4,0.904930338224846,0.957200459697124
565.6,0.904947225088279,0.957209604345276
565.8,0.904964098911162,0.957218738938705
566,0.904980959705637,0.957227863491128
566.2,0.904997893328466,0.957237128840204
566.4,0.905014819813766,0.95725084136625
566.6,0.905031733279741,0.957264540874092
566.8,0.905052107561939,0.957278227378459
567,0.905073172961395,0.957291900894058
567.2,0.90509422044735,0.957305561435579
567.4,0.905115250033076,0.957319209017689
567.6,0.90513626173184,0.957332843655035
567.8,0.905153679519553,0.957346465362243
568,0.905167162548747,0.957360074153921
568.2,0.905180634665708,0.957373670044654
568.4,0.905194095881393,0.957387253049007
568.6,0.905207546206741,0.957400823181527
568.8,0.905220985652674,0.957414380456737
569,0.905234414230102,0.957427924889143
569.2,0.9052489961165,0.957441456493231
569.4,0.905265611563157,0.957454975283462
569.6,0.905282239906683,0.957468481274284
569.8,0.905298855449861,0.95748197448012
570,0.905315895462468,0.957495454915375
570.2,0.905333120684941,0.957508922594431
570.4,0.90535032942183,0.957522377531655
570.6,0.905367521694161,0.957535819741391
570.8,0.90538469752293,0.957549249237962
571,0.905401856929108,0.957562666035675
571.2,0.905418999933638,0.957576070148814
571.4,0.905436126557435,0.957589461591644
571.6,0.905453236821385,0.95760284037841
571.8,0.905470330746349,0.957616206523339
572,0.905487408353159,0.957629560040636
572.2,0.905503104566105,0.957642900944489
572.4,0.905517450999983,0.957656229249062
572.6,0.90553178744809,0.957669544968504
572.8,0.905546318488218,0.957682848116944
573,0.905562662117229,0.957696138708488
573.2,0.905578918170973,0.957709416757226
573.4,0.90559531216246,0.957722682277228
573.6,0.905611618406905,0.957736618795455
573.8,0.905627912342209,0.957752942030643
574,0.905644193882453,0.957769249170978
574.2,0.905660463038957,0.957782486421614
574.4,0.905676719823029,0.9577944959192
574.6,0.905691556403898,0.957806494844214
574.8,0.905704423692372,0.957820046269654
575,0.905717281752692,0.957840088979692
575.2,0.905730130595899,0.957860114155641
575.4,0.905742970233017,0.957880121813967
575.6,0.905755817591551,0.957899995534579
575.8,0.905768810881235,0.957916364826904
576,0.905787421973805,0.957932718051681
576.2,0.905808189957233,0.957949055229508
576.4,0.905828941246029,0.957965376380955
576.6,0.905842109360977,0.95798168152657
576.8,0.90585443707876,0.957997970686874
577,0.905866752090161,0.958014243882362
577.2,0.905879067736032,0.958030501133504
577.4,0.905891457376199,0.958046742460747
577.6,0.905903834261082,0.958062843119655
577.8,0.905916198407392,0.958078844405027
578,0.905928549831817,0.958094829970481
578.2,0.905942071237448,0.958110799836382
578.4,0.905958609906002,0.958126754023072
578.6,0.905975232133583,0.958142692550869
578.8,0.90599200831767,0.958158615440064
579,0.90601424131948,0.958174522710921
579.2,0.906028029064892,0.958187275266487
579.4,0.906041805508931,0.958198858628247
579.6,0.906058305544433,0.958210430390864
579.8,0.906074792744647,0.958221961617025
580,0.906091267124003,0.958233366162785
580.2,0.906107728696908,0.958244759213973
580.4,0.906124177477754,0.95825614078758
580.6,0.906140613480913,0.958267532636151
580.8,0.90615703672074,0.958284389527721
581,0.906173447211569,0.95829821325406
581.2,0.906189844967718,0.958308484665469
581.4,0.906206230003485,0.958318742674613
581.6,0.906222664626817,0.958328987305118
581.8,0.906239191958844,0.958339136585264
582,0.906255706501917,0.958349240670854
582.2,0.906272208270254,0.958359331507324
582.4,0.906288697278054,0.95837018987105
582.6,0.906305173539499,0.958381504382401
582.8,0.906321637068754,0.958392807583923
583,0.906338087879964,0.958404099492276
583.2,0.906355974406904,0.958415380124095
583.4,0.906376024696184,0.958426649495988
583.6,0.906396059224636,0.958437907624539
583.8,0.906416078005097,0.958449154526304
584,0.906436081050392,0.958460382710587
584.2,0.906456068373336,0.958471561815902
584.4,0.906476039986734,0.958482729811934
584.6,0.906492108341712,0.958493886715012
584.8,0.906507800673457,0.958505032541434
585,0.906523481134935,0.958516167307477
585.2,0.906539149736917,0.95852729102939
585.4,0.906554806490158,0.9585384037234
585.6,0.906570451405404,0.958549505405704
585.8,0.906586084493392,0.95856059609248
586,0.906601705764841,0.958571675799876
586.2,0.906617315230462,0.958582744544017
586.4,0.906632912900956,0.958593802341003
586.6,0.90664849878701,0.958604849206909
586.8,0.906664072899299,0.958615885157784
587,0.906679635248488,0.958626910209653
587.2,0.906695185845229,0.958637924378518
587.4,0.906710724700164,0.95864892768035
587.6,0.906726251823923,0.958659920131103
587.8,0.906741767227124,0.958673420918605
588,0.906757270920374,0.958689477269467
588.2,0.906772762914268,0.95870551715704
588.4,0.90678824321939,0.958721540601554
588.6,0.906803711846314,0.958737181301342
588.8,0.906819168805599,0.958747467406504
589,0.906834614107796,0.958757742185643
589.2,0.906850047763444,0.958768005656284
589.4,0.906865469783069,0.958778257835927
589.6,0.906880880177188,0.958788498742042
589.8,0.906896278956303,0.958798728392074
590,0.90691166613091,0.958808946803439
590.2,0.906927041711489,0.958819153993527
590.4,0.906942405708512,0.958829349979699
590.6,0.906957758132438,0.958839500199764
590.8,0.906973098993715,0.958849568255916
591,0.90698842830278,0.958859625228692
591.2,0.907003746070058,0.958869671135401
591.4,0.907019052305966,0.958879705993326
591.6,0.907034347020907,0.95888972981972
591.8,0.907049630225271,0.958899742631812
592,0.907064901929442,0.9589097444468
592.2,0.907080162143789,0.958920087199654
592.4,0.90709541087867,0.958932239868836
592.6,0.907111155571754,0.958944381173954
592.8,0.907130362658224,0.958956511127623
593,0.907149556072266,0.958968629742444
593.2,0.90716873582406,0.958980737030997
593.4,0.907187903658446,0.958992833005849
593.6,0.907207069583853,0.959004917679547
593.8,0.907226221864924,0.959016991064626
594,0.907245360511887,0.959029809640037
594.2,0.907264485534962,0.959043326490729
594.4,0.907283596944363,0.959056832716601
594.6,0.907302694750296,0.959070328326966
594.8,0.90732177896296,0.959083813331128
595,0.907340849592546,0.959099694342778
595.2,0.907359876555749,0.959115736852138
595.4,0.907373063728147,0.959131764551179
595.6,0.90738624188904,0.959147777458316
595.8,0.907399411047542,0.95916375850031
596,0.907412571212752,0.959179667521436
596.2,0.907425722393759,0.959195561895394
596.4,0.907438864599637,0.959211441640379
596.6,0.907451997839447,0.959227306774563
596.8,0.907465122122236,0.959239563691773
597,0.90747823745704,0.959248141303114
597.2,0.907491343852879,0.959256709444114
597.4,0.907504441318766,0.959265572138054
597.6,0.907517529863691,0.959281273611376
597.8,0.90753060949664,0.959296959112723
598,0.907543680226583,0.95931262866307
598.2,0.907556742062475,0.959328282283368
598.4,0.907569834300102,0.959343919994534
598.6,0.9075829373893,0.959356688142607
598.8,0.907597700654751,0.959368028099334
599,0.907615322867441,0.959379355266743
599.2,0.907632937674694,0.959390669665666
599.4,0.907647127612246,0.959401971316905
599.6,0.907658548609342,0.959413260241226
599.8,0.907669960886173,0.959424536459361
600,0.907683556888468,0.959435799992009
600.2,0.907698775790923,0.959447056208759
600.4,0.907713983292317,0.959462320157698
600.6,0.907729179405183,0.959477565950902
600.8,0.907744462112765,0.959492793617171
601,0.907759849667045,0.959508003185261
601.2,0.907775225745085,0.959523194683887
601.4,0.907790590359504,0.95953831553711
601.6,0.907809484363668,0.959553316256003
601.8,0.907824426704902,0.959568299144878
602,0.907836394218258,0.95958364793169
602.2,0.907851419833919,0.959599207644203
602.4,0.907866530638362,0.959614755183097
602.6,0.9078816301523,0.959630290558345
602.8,0.907896718388165,0.959643068421753
603,0.90791179535837,0.959658105673709
603.2,0.907926861075309,0.959673125223245
603.4,0.907941915551362,0.959688127098336
603.6,0.907956958798889,0.959703111326916
603.8,0.907972049166824,0.959718077936875
604,0.907987139958372,0.959733026956061
604.2,0.908002219523155,0.959747958412277
604.4,0.90801728787339,0.959762872333284
604.6,0.908032345021284,0.959777768746801
604.8,0.908047390979022,0.959792647680504
605,0.908062425758776,0.959807509162025
605.2,0.908077449372698,0.959822353218954
605.4,0.908091999237955,0.959837179878837
605.6,0.908102665159903,0.95985198916918
605.8,0.90811331884199,0.959866781117442
606,0.908123960304876,0.959881555751042
606.2,0.908134589569184,0.959896313097356
606.4,0.908145206655503,0.959911053183717
606.6,0.908155811584388,0.959925776037413
606.8,0.908166404376361,0.959940481685693
607,0.908177354710739,0.959955170155761
607.2,0.908194179142636,0.959969841474777
607.4,0.908211027129205,0.959984495669861
607.6,0.908227862527679,0.959999040596752
607.8,0.908244685350834,0.960013549512942
608,0.908261495611426,0.96002804140145
608.2,0.908278293322194,0.960042516289396
608.4,0.908295078495858,0.960056974203858
608.6,0.908311851145122,0.960069642489167
608.8,0.908328611282669,0.960080613837438
609,0.908345358921168,0.960091573760251
609.2,0.908362094073266,0.960102522274289
609.4,0.908378816751595,0.960113459396208
609.6,0.908395526968767,0.960124385142637
609.8,0.908412224737379,0.96013529953018
610,0.908428910070007,0.960146202575412
610.2,0.908445582979214,0.960156981797521
610.4,0.908462243477538,0.96016770805701
610.6,0.908478891577507,0.960178423266875
610.8,0.908493626057813,0.960189127443128
611,0.908508331075144,0.960199820601753
611.2,0.908523025283584,0.960210502758712
611.4,0.908537708694779,0.960221173929938
611.6,0.908552381320359,0.960231834131342
611.8,0.908567043171936,0.960242483378808
612,0.908581694261106,0.960253121688191
612.2,0.908596334599452,0.960263749075328
612.4,0.908610964198536,0.960272609844976
612.6,0.90862558306991,0.960280808930894
612.8,0.908640191225104,0.960289000914032
613,0.908654788675636,0.960297185802873
613.2,0.908669375433006,0.960305363605888
613.4,0.90868399656164,0.960313534331536
613.6,0.908698612067023,0.960321697988259
613.8,0.908713216882668,0.96032985458449
614,0.908727811020027,0.960338004128647
614.2,0.908742394490529,0.960347225499355
614.4,0.908756967305596,0.960359791024649
614.6,0.908771529476627,0.960372987260467
614.8,0.908786081015008,0.960386172209025
615,0.90880062193211,0.960399345882612
615.2,0.908815152239287,0.9604125082935
615.4,0.908828353937578,0.960425659453945
615.6,0.908839049723672,0.960438799376187
615.8,0.908849738166584,0.960451928072453
616,0.908860419275605,0.960464792819903
616.2,0.908871093060009,0.96047533411871
616.4,0.908881759529053,0.960485864713273
616.6,0.908892418691977,0.960496673003264
616.8,0.908906828246024,0.960509013036643
617,0.908922693759074,0.960519327036222
617.2,0.908938631287848,0.960528247719434
617.4,0.908955157823692,0.960538087007475
617.6,0.908973579643205,0.960548536088891
617.8,0.908991987984149,0.960558974611989
618,0.909010382857812,0.960569402591873
618.2,0.909028764275472,0.960579820043625
618.4,0.909046203408354,0.960590226982301
618.6,0.909060555068769,0.960600623422933
618.8,0.909074896320954,0.960610960806181
619,0.909089227175963,0.960621226883022
619.2,0.909103547644841,0.960631482506248
619.4,0.909117857738613,0.960641727690996
619.6,0.90913215746829,0.960651962452375
619.8,0.909146446844867,0.960662186805468
620,0.909160632885132,0.960672400765339
620.2,0.909174968758799,0.96068260434702
620.4,0.909189176851193,0.960692797565524
620.6,0.909203374616083,0.960702017642661
620.8,0.909217562064527,0.960709939587798
621,0.909231739207568,0.960717852121084
621.2,0.90924590605623,0.960725755258247
621.4,0.909260062621527,0.960733649014986
621.6,0.909274208914451,0.960741533406975
621.8,0.909288344945985,0.960749408449862
622,0.909302470727091,0.960757346240208
622.2,0.909316586268719,0.960769044168522
622.4,0.909330691581802,0.960780733189313
622.6,0.909344786677258,0.960792463029557
622.8,0.909358871565989,0.960808245203347
623,0.909372946258882,0.960824014074853
623.2,0.90938701076681,0.960835245396985
623.4,0.909401065100629,0.960845319220414
623.6,0.90941510927118,0.960854618814892
623.8,0.909429143289287,0.960863738457334
624,0.909443167165763,0.960873925734607
624.2,0.909456656493312,0.960885534980871
624.4,0.90946833320582,0.960895693054698
624.6,0.909480000216965,0.960905770681138
624.8,0.90949165753728,0.960915838276457
625,0.909503305177281,0.960925843146197
625.2,0.909514943147473,0.960935822614293
625.4,0.909526571458344,0.960945792061865
625.6,0.909539402589335,0.960955751503331
625.8,0.909552714157005,0.960965404195829
626,0.909566014102587,0.960975708778137
626.2,0.909579302440319,0.960985709816588
626.4,0.909592628435361,0.960995700897422
626.6,0.909605975419178,0.961005682034848
626.8,0.909619310779789,0.961015653243054
627,0.909632634531453,0.961025614536202
627.2,0.909645946688408,0.961035565928431
627.4,0.909660227592215,0.961045507433855
627.6,0.909675559675182,0.961055439066566
627.8,0.909690880738128,0.961065360840632
628,0.909706190789448,0.961077846264199
628.2,0.909721489837528,0.961091880605464
628.4,0.909736174128781,0.961105902563812
628.6,0.909748452358438,0.961119912153409
628.8,0.909763048208536,0.961133909388398
629,0.909777632437485,0.961147894282905
629.2,0.909792205059378,0.961161866851037
629.4,0.909806766088284,0.961174381417114
629.6,0.909821315538252,0.961185962351391
629.8,0.909835853423309,0.961197533147955
630,0.909850395971241,0.961209093819801
630.2,0.909864946463391,0.961220622460094
630.4,0.909879485367105,0.961232098409776
630.6,0.909894012696491,0.961243564367477
630.8,0.909908528465632,0.961255020345962
631,0.909923032688595,0.961266466357975
631.2,0.90993752537942,0.961277902416242
631.4,0.909952006552127,0.961289319042277
631.6,0.909966476220716,0.96130069884924
631.8,0.909980934399162,0.961312068724246
632,0.909995381101423,0.961323428679998
632.2,0.910009545512753,0.961334778729177
632.4,0.910023153002643,0.961346118884446
632.6,0.910036750801544,0.961357449158446
632.8,0.910050338919615,0.961367687266962
633,0.910063917366997,0.961377527730342
633.2,0.910077486153816,0.961386778724177
633.4,0.910091045290188,0.961393800341153
633.6,0.910104594786209,0.961400814430025
633.8,0.910118134651966,0.961410917498351
634,0.910131664897526,0.961424021290398
634.2,0.910145185532948,0.961436167193674
634.4,0.910158696568273,0.961446000007596
634.6,0.910172198013527,0.961455823797494
634.8,0.910185689878723,0.961465512346875
635,0.910199172173862,0.961475156394159
635.2,0.910212644908926,0.961484791576602
635.4,0.910226108093888,0.961491624227088
635.6,0.910239561738703,0.961498351870109
635.8,0.910251470199645,0.961505074065716
636,0.910263227368152,0.961511790819252
636.2,0.910274976443498,0.961518502136057
636.4,0.910286717433838,0.961525208021464
636.6,0.910298450347313,0.9615319084808
636.8,0.910310175192056,0.961539530171914
637,0.910321891976184,0.961551426827041
637.2,0.910333600707807,0.961563412760795
637.4,0.910345301395023,0.961575389595572
637.6,0.910356994045914,0.961587357341103
637.8,0.910368678668558,0.961599316007106
638,0.910380355271016,0.961611265603283
638.2,0.910392023861341,0.961623206139319
638.4,0.910403684447572,0.961635137624886
638.6,0.910415388031311,0.96164706006964
638.8,0.91042711249791,0.961658097821733
639,0.910438828947881,0.961667701577727
639.2,0.910450537389204,0.961677296575534
639.4,0.910462237829852,0.96168688282514
639.6,0.910473930277784,0.961696918282693
639.8,0.910485614740947,0.961708138584284
640,0.910497291227279,0.961719350483915
640.2,0.910508856147453,0.961730553989465
640.4,0.910520360404892,0.961741749108802
640.6,0.910532859738636,0.961752863278976
640.8,0.910549900507194,0.961763944971422
641,0.910566929944782,0.961775018319647
641.2,0.91058394806042,0.961786900632687
641.4,0.910600954863117,0.961797275398501
641.6,0.910615314802987,0.961808473964943
641.8,0.910625160823142,0.961819664166652
642,0.910634997397974,0.961830846011411
642.2,0.910644824542587,0.961842019506993
